fixed_acidity,volatile_acidity,total_sulfur_dioxide,alcohol,quality,color
6.8,0.18,171.0,9.0,7,white
6.8,0.18,171.0,9.0,7,white
5.1,0.14,89.0,9.2,6,white
6.8,0.18,171.0,9.0,7,white
7.2,0.615,154.0,9.7,4,white
6.9,0.13,132.0,10.1,6,white
6.7,0.34,152.0,11.0,7,white
7.3,0.32,144.0,10.8,5,white
6.3,0.21,147.0,10.8,5,white
5.4,0.5,107.0,13.5,7,white
8.2,0.52,167.0,10.6,5,white
7.8,0.28,208.0,9.8,5,white
6.4,0.22,115.0,11.7,6,white
7.8,0.28,208.0,9.8,5,white
6.9,0.32,185.0,9.0,6,white
6.8,0.11,132.0,11.3,7,white
6.2,0.26,185.0,9.4,5,white
6.4,0.22,115.0,11.7,6,white
6.7,0.3,107.0,11.3,7,white
6.7,0.3,107.0,11.3,7,white
7.1,0.2,28.0,12.0,6,white
7.2,0.2,157.0,10.6,6,white
8.9,0.26,202.0,10.8,6,white
7.5,0.25,209.0,10.8,6,white
7.1,0.2,28.0,12.0,6,white
6.3,0.27,177.0,9.4,5,white
6.5,0.3,219.0,9.4,5,white
6.7,0.3,107.0,11.3,7,white
6.6,0.36,140.0,9.4,5,white
6.15,0.21,80.0,12.0,5,white
6.5,0.18,129.0,10.3,7,white
6.5,0.18,129.0,10.3,7,white
6.5,0.18,129.0,10.3,7,white
6.6,0.26,126.0,11.3,7,white
6.6,0.35,150.0,9.4,6,white
6.5,0.28,144.0,8.7,5,white
6.6,0.36,140.0,9.4,5,white
6.6,0.26,126.0,11.3,7,white
6.5,0.18,129.0,10.3,7,white
6.15,0.21,80.0,12.0,5,white
4.5,0.19,159.0,8.0,5,white
8.0,0.24,136.0,10.4,7,white
7.8,0.17,128.0,10.7,7,white
7.0,0.24,219.0,10.2,6,white
5.8,0.6,197.0,10.9,5,white
5.9,0.445,109.0,10.5,6,white
6.7,0.28,100.0,11.7,7,white
6.8,0.44,186.0,8.6,5,white
7.2,0.24,174.0,9.0,5,white
8.7,0.31,191.0,8.7,5,white
8.2,0.32,87.0,12.8,6,white
7.2,0.24,174.0,9.0,5,white
8.7,0.31,191.0,8.7,5,white
7.5,0.13,104.0,11.8,6,white
9.2,0.14,84.0,11.6,6,white
7.4,0.2,89.0,11.8,6,white
6.1,0.15,158.0,10.6,5,white
7.6,0.23,91.0,9.7,5,white
8.1,0.33,151.0,10.3,5,white
7.15,0.17,178.0,10.2,6,white
6.7,0.12,113.0,10.1,7,white
5.7,0.18,71.0,10.9,7,white
5.8,0.15,127.0,9.3,5,white
6.6,0.23,144.0,10.2,6,white
7.15,0.17,178.0,10.2,6,white
7.0,0.34,162.0,9.5,5,white
6.4,0.68,146.0,9.3,5,white
7.3,0.22,80.0,12.9,7,white
6.4,0.28,148.0,8.7,5,white
6.9,0.4,303.0,9.4,5,white
6.8,0.19,204.0,10.1,5,white
7.1,0.23,196.0,10.0,4,white
6.45,0.14,129.0,11.1,7,white
6.5,0.15,158.0,10.3,7,white
7.1,0.15,73.0,12.2,6,white
6.7,0.33,156.0,9.3,6,white
7.2,0.3,178.0,11.3,6,white
7.0,0.23,110.0,10.8,6,white
8.0,0.13,86.0,11.2,8,white
6.2,0.21,91.0,12.5,7,white
8.3,0.4,122.0,9.3,5,white
5.9,0.34,142.0,12.9,7,white
6.6,0.12,131.0,11.2,7,white
9.6,0.655,120.0,12.6,6,white
6.8,0.26,179.0,9.3,5,white
5.9,0.34,142.0,12.9,7,white
5.9,0.3,142.0,12.9,7,white
7.0,0.15,120.0,9.5,7,white
7.9,0.37,24.0,11.9,6,white
7.2,0.35,120.0,10.3,7,white
7.2,0.32,120.0,10.3,7,white
7.6,0.1,93.0,11.2,6,white
6.2,0.25,150.0,12.0,6,white
7.1,0.31,144.0,9.6,5,white
7.6,0.18,110.0,9.2,6,white
8.0,0.17,119.0,12.9,6,white
7.2,0.19,149.0,9.3,6,white
7.6,0.32,136.0,12.1,6,white
7.1,0.31,144.0,9.6,5,white
6.6,0.21,128.0,11.2,6,white
7.0,0.16,98.0,11.2,7,white
8.0,0.17,119.0,12.9,6,white
6.6,0.24,187.0,9.2,5,white
7.2,0.19,149.0,9.3,6,white
7.6,0.18,110.0,9.2,6,white
6.9,0.3,124.0,9.3,6,white
6.2,0.28,108.0,10.7,6,white
6.9,0.31,166.0,9.8,6,white
6.7,0.23,143.0,10.3,6,white
6.2,0.28,108.0,10.7,6,white
5.7,0.23,121.0,11.3,6,white
6.5,0.22,182.0,8.8,6,white
7.0,0.18,104.0,10.8,5,white
6.9,0.31,166.0,9.8,6,white
6.9,0.3,124.0,9.3,6,white
6.5,0.46,72.0,11.5,7,white
6.5,0.23,133.0,8.8,5,white
6.5,0.23,133.0,8.8,5,white
6.5,0.23,133.0,8.8,5,white
6.6,0.26,201.0,9.4,6,white
6.7,0.26,200.0,9.4,6,white
7.5,0.28,209.0,9.6,6,white
6.5,0.23,133.0,8.8,5,white
6.8,0.23,189.0,9.3,6,white
7.8,0.25,184.0,8.9,5,white
7.8,0.25,184.0,8.9,5,white
5.6,0.2,155.0,10.0,5,white
6.4,0.21,182.0,9.1,5,white
6.8,0.23,189.0,9.3,6,white
6.8,0.24,188.0,9.4,6,white
7.8,0.25,179.0,10.1,6,white
7.8,0.25,184.0,8.9,5,white
6.8,0.16,143.0,10.8,6,white
5.2,0.28,69.0,10.0,6,white
7.5,0.18,160.0,10.9,6,white
7.5,0.26,92.0,12.0,7,white
8.2,0.37,171.0,9.3,5,white
7.6,0.4,101.0,12.3,7,white
7.5,0.26,129.0,10.4,6,white
7.5,0.18,160.0,10.9,6,white
6.9,0.23,153.0,10.5,5,white
5.3,0.2,91.0,9.8,6,white
6.5,0.17,121.0,10.5,6,white
6.5,0.35,213.0,9.9,6,white
6.5,0.29,79.0,11.4,7,white
6.8,0.3,190.0,9.2,5,white
7.9,0.51,173.0,9.7,5,white
7.9,0.51,135.0,10.0,5,white
6.5,0.29,79.0,11.4,7,white
7.1,0.29,141.0,10.3,6,white
6.5,0.35,213.0,9.9,6,white
6.5,0.17,121.0,10.5,6,white
7.4,0.2,95.0,9.8,7,white
6.9,0.615,131.0,9.3,5,white
6.8,0.32,100.0,12.4,7,white
6.3,0.2,145.0,9.3,6,white
6.9,0.615,131.0,9.3,5,white
8.0,0.23,165.0,9.5,6,white
6.7,0.27,45.0,10.5,6,white
6.7,0.27,45.0,10.5,6,white
6.7,0.44,99.0,12.8,7,white
7.0,0.34,142.0,10.8,6,white
7.3,0.26,127.0,10.0,6,white
5.8,0.17,170.0,11.8,8,white
7.3,0.26,127.0,10.0,6,white
5.8,0.17,170.0,11.8,8,white
6.8,0.17,108.0,12.0,6,white
7.1,0.43,138.0,12.6,6,white
5.8,0.315,70.0,11.9,8,white
5.9,0.17,28.0,10.6,5,white
6.6,0.34,240.0,9.2,5,white
8.6,0.33,240.0,10.0,6,white
5.6,0.12,97.0,9.2,5,white
5.8,0.13,103.0,9.3,6,white
7.7,0.18,144.0,10.2,6,white
7.7,0.16,148.0,10.2,6,white
6.0,0.26,154.0,8.7,5,white
7.3,0.32,163.0,10.7,5,white
7.7,0.3,119.0,12.1,6,white
7.9,0.16,152.0,9.5,6,white
6.4,0.27,118.0,11.2,6,white
6.9,0.16,95.0,12.0,6,white
7.9,0.16,152.0,9.5,6,white
7.7,0.3,119.0,12.1,6,white
7.3,0.32,163.0,10.7,5,white
6.4,0.44,228.0,8.8,7,white
6.3,0.2,135.0,10.8,6,white
6.2,0.29,138.0,13.1,7,white
7.6,0.39,93.0,12.5,7,white
7.0,0.36,131.0,11.7,8,white
7.0,0.36,131.0,11.7,8,white
7.0,0.36,135.0,11.6,8,white
7.6,0.2,111.0,11.3,6,white
7.6,0.39,93.0,12.5,7,white
6.7,0.2,103.0,11.4,5,white
6.2,0.235,117.0,12.2,5,white
7.8,0.965,160.0,11.7,6,white
7.1,0.2,211.0,10.4,6,white
7.1,0.2,211.0,10.4,6,white
7.1,0.2,211.0,10.4,6,white
6.4,0.24,157.0,9.1,5,white
8.0,0.3,70.0,12.2,6,white
6.4,0.24,157.0,9.1,5,white
6.9,0.4,176.0,9.4,5,white
6.9,0.4,178.0,9.4,5,white
7.1,0.2,211.0,10.4,6,white
6.6,0.25,189.0,9.2,5,white
6.8,0.26,183.0,9.4,5,white
6.5,0.37,107.0,13.5,7,white
6.8,0.35,151.0,9.4,5,white
6.4,0.22,83.0,10.9,8,white
6.5,0.37,107.0,13.5,7,white
6.8,0.35,151.0,9.4,5,white
6.9,0.31,114.0,11.4,7,white
6.7,0.16,125.0,12.4,7,white
6.6,0.25,189.0,9.2,5,white
6.8,0.26,183.0,9.4,5,white
5.6,0.15,79.0,10.5,6,white
5.5,0.15,99.0,11.5,8,white
6.4,0.22,83.0,10.9,8,white
7.3,0.2,123.0,10.8,6,white
7.5,0.17,148.0,8.9,5,white
7.5,0.18,151.0,8.9,5,white
7.0,0.27,184.0,9.4,6,white
5.8,0.32,153.0,12.2,7,white
7.8,0.26,100.0,12.1,7,white
7.4,0.3,128.0,10.9,5,white
6.7,0.16,109.0,10.1,6,white
5.8,0.32,153.0,12.2,7,white
6.7,0.19,71.0,13.0,7,white
6.6,0.36,72.0,11.0,5,white
7.2,0.17,126.0,10.8,5,white
6.7,0.19,71.0,13.0,7,white
6.0,0.11,148.0,9.3,4,white
6.0,0.21,123.0,11.4,6,white
6.7,0.325,120.0,9.2,5,white
6.6,0.4,241.0,9.9,5,white
6.5,0.2,150.0,10.5,5,white
7.6,0.27,56.0,12.4,6,white
7.2,0.26,172.0,9.5,6,white
6.3,0.25,161.0,10.5,6,white
6.5,0.22,196.0,9.1,6,white
6.4,0.14,138.0,11.5,7,white
6.4,0.14,138.0,11.5,7,white
7.1,0.26,170.0,11.2,5,white
6.6,0.22,140.0,10.8,5,white
6.6,0.45,186.0,9.4,5,white
6.6,0.17,73.0,11.0,6,white
7.2,0.44,112.0,11.3,7,white
6.2,0.15,117.0,11.2,6,white
6.3,0.25,161.0,10.5,6,white
6.5,0.22,196.0,9.1,6,white
7.3,0.26,154.0,10.4,6,white
6.9,0.15,82.0,11.2,7,white
5.8,0.22,89.0,11.1,7,white
6.5,0.37,92.0,11.2,6,white
5.5,0.375,98.0,10.5,6,white
5.9,0.2,92.0,10.0,6,white
5.9,0.22,90.0,10.0,6,white
8.0,0.22,97.0,10.9,5,white
6.5,0.22,87.0,10.9,7,white
6.9,0.15,82.0,11.2,7,white
5.8,0.2,86.0,11.7,5,white
6.6,0.31,144.0,10.0,5,white
7.7,0.43,210.0,9.5,5,white
6.7,0.24,136.0,9.0,5,white
7.3,0.23,86.0,10.0,5,white
7.9,0.2,154.0,11.9,5,white
5.3,0.16,101.0,10.6,6,white
6.4,0.21,101.0,11.0,6,white
6.9,0.33,143.0,11.2,7,white
5.6,0.18,129.0,12.0,7,white
6.6,0.29,96.0,12.6,8,white
6.9,0.33,143.0,11.2,7,white
6.6,0.21,113.0,10.5,6,white
7.3,0.21,144.0,10.2,6,white
6.4,0.21,101.0,11.0,6,white
5.1,0.11,90.0,12.2,6,white
6.5,0.15,76.0,12.3,6,white
5.3,0.16,101.0,10.6,6,white
5.6,0.19,115.0,10.4,6,white
5.6,0.18,129.0,12.0,7,white
6.7,0.48,121.0,12.7,7,white
6.2,0.23,128.0,10.6,5,white
6.0,0.17,108.0,12.3,6,white
6.7,0.48,121.0,12.7,7,white
6.7,0.15,84.0,11.4,6,white
4.2,0.17,161.0,12.0,7,white
5.8,0.21,95.0,12.4,8,white
5.4,0.23,121.0,12.1,7,white
6.7,0.15,84.0,11.4,6,white
6.4,0.22,135.0,10.7,5,white
6.5,0.15,162.0,9.3,5,white
5.9,0.32,138.0,12.7,6,white
5.7,0.37,88.0,11.7,6,white
7.9,0.25,64.0,10.7,5,white
7.2,0.21,94.0,11.8,7,white
7.0,0.24,125.0,9.9,5,white
6.8,0.475,81.0,13.4,7,white
7.0,0.28,114.0,12.8,7,white
6.9,0.4,87.0,12.8,6,white
6.6,0.41,101.0,10.5,5,white
6.4,0.2,84.0,11.5,5,white
8.5,0.22,25.0,10.5,4,white
8.4,0.36,132.0,13.0,6,white
5.2,0.285,138.0,12.4,8,white
6.9,0.2,148.0,10.2,6,white
6.7,0.42,234.0,9.0,5,white
6.2,0.16,153.0,12.0,7,white
6.4,0.125,68.0,11.7,7,white
6.4,0.44,180.0,10.0,5,white
7.0,0.31,218.0,10.3,5,white
6.7,0.42,234.0,9.0,5,white
8.6,0.18,78.0,11.1,5,white
6.2,0.21,150.0,9.0,5,white
6.1,0.16,97.0,10.5,6,white
6.5,0.22,92.0,11.9,7,white
6.2,0.36,155.0,9.4,5,white
5.7,0.21,81.0,11.4,6,white
6.4,0.25,114.0,10.8,7,white
7.6,0.31,157.0,9.8,5,white
6.6,0.26,183.0,9.3,5,white
5.7,0.21,81.0,11.4,6,white
6.2,0.2,73.0,11.3,6,white
6.2,0.18,73.0,11.3,6,white
6.1,0.37,170.0,9.5,5,white
6.2,0.36,155.0,9.4,5,white
6.5,0.22,92.0,11.9,7,white
7.7,0.18,199.0,9.3,5,white
6.9,0.14,81.0,11.4,6,white
6.9,0.14,81.0,11.4,6,white
6.0,0.44,128.0,12.7,6,white
7.1,0.36,118.0,13.5,7,white
5.7,0.28,65.0,11.2,6,white
6.4,0.16,118.0,10.7,5,white
7.4,0.28,92.0,10.8,4,white
6.7,0.39,202.0,10.5,6,white
6.5,0.44,137.0,13.0,8,white
6.9,0.22,131.0,10.8,6,white
6.6,0.22,118.0,9.1,6,white
7.7,0.25,196.0,10.1,5,white
5.2,0.155,59.0,11.9,8,white
7.0,0.31,140.0,12.0,7,white
7.0,0.31,140.0,12.0,7,white
6.6,0.22,118.0,9.1,6,white
5.6,0.21,147.0,11.6,8,white
5.2,0.155,59.0,11.9,8,white
6.4,0.25,192.0,10.2,6,white
6.9,0.22,131.0,10.8,6,white
5.3,0.21,66.0,9.8,5,white
7.1,0.27,89.0,11.4,4,white
5.2,0.17,68.0,9.8,5,white
7.7,0.25,196.0,10.1,5,white
7.0,0.12,98.0,9.8,8,white
7.0,0.12,98.0,9.8,8,white
7.1,0.29,128.0,10.7,6,white
7.2,0.3,111.0,10.6,5,white
6.8,0.26,173.0,9.3,5,white
7.0,0.12,98.0,9.8,8,white
7.1,0.29,128.0,10.7,6,white
4.9,0.33,150.0,14.0,8,white
5.1,0.29,107.0,11.0,6,white
5.1,0.29,107.0,11.0,6,white
6.8,0.26,182.0,9.4,6,white
6.0,0.28,139.0,9.0,6,white
6.0,0.28,108.0,9.0,5,white
7.2,0.2,101.0,10.0,5,white
6.1,0.27,109.0,9.0,5,white
6.0,0.28,108.0,9.0,5,white
6.4,0.29,79.0,12.4,7,white
7.4,0.35,123.0,11.3,5,white
8.1,0.12,86.0,12.0,6,white
6.4,0.12,94.0,11.7,6,white
7.2,0.2,101.0,10.0,5,white
7.3,0.4,90.0,13.2,7,white
7.7,0.11,114.0,11.0,7,white
6.9,0.23,114.0,11.0,6,white
6.9,0.38,94.0,9.2,5,white
7.5,0.38,113.0,13.0,7,white
5.8,0.19,128.0,10.6,5,white
5.5,0.34,119.0,13.0,8,white
6.6,0.23,118.0,9.0,6,white
6.6,0.23,118.0,9.0,6,white
8.4,0.31,148.0,11.5,5,white
6.7,0.2,76.0,11.0,6,white
8.4,0.31,148.0,11.5,5,white
7.3,0.26,112.0,9.9,5,white
6.3,0.22,128.0,10.4,6,white
6.6,0.23,118.0,9.0,6,white
7.5,0.19,110.0,9.9,6,white
8.0,0.14,162.0,11.0,6,white
6.8,0.32,124.0,12.1,6,white
6.6,0.23,131.0,9.7,6,white
6.6,0.23,131.0,9.7,6,white
6.7,0.36,123.0,12.2,7,white
6.1,0.38,113.0,12.4,7,white
8.5,0.23,97.0,10.5,7,white
7.0,0.2,213.0,10.4,6,white
6.0,0.26,180.0,12.0,6,white
6.9,0.3,28.0,12.7,6,white
6.7,0.18,115.0,10.9,7,white
6.7,0.18,115.0,10.9,7,white
6.8,0.18,113.0,10.9,7,white
7.2,0.19,103.0,11.4,7,white
6.2,0.16,184.0,11.0,6,white
5.0,0.27,178.0,12.6,7,white
6.3,0.37,152.0,11.6,7,white
6.6,0.2,130.0,10.5,7,white
6.8,0.18,113.0,10.9,7,white
6.8,0.18,113.0,10.9,7,white
6.6,0.28,119.0,12.5,6,white
6.5,0.35,111.0,12.1,8,white
6.9,0.25,158.0,11.3,6,white
6.0,0.32,112.0,13.3,7,white
6.8,0.18,113.0,10.9,7,white
6.7,0.18,115.0,10.9,7,white
6.6,0.2,130.0,10.5,7,white
6.3,0.37,152.0,11.6,7,white
7.2,0.19,103.0,11.4,7,white
6.3,0.18,111.0,11.0,6,white
6.9,0.3,156.0,12.1,6,white
6.2,0.16,184.0,11.0,6,white
5.0,0.27,178.0,12.6,7,white
5.0,0.3,173.0,13.0,7,white
6.5,0.2,221.0,8.8,6,white
6.7,0.25,218.0,9.5,5,white
6.6,0.22,105.0,11.8,6,white
6.8,0.25,93.0,12.2,6,white
7.0,0.13,105.0,10.7,6,white
7.0,0.45,67.0,11.0,6,white
7.2,0.32,104.0,11.4,6,white
7.0,0.13,105.0,10.7,6,white
5.9,0.34,135.0,12.0,6,white
6.8,0.22,121.0,11.9,8,white
7.2,0.32,104.0,11.4,6,white
8.4,0.32,46.0,11.8,6,white
6.8,0.27,88.0,10.6,4,white
8.0,0.74,133.0,9.7,5,white
7.0,0.45,67.0,11.0,6,white
7.0,0.13,105.0,10.7,6,white
5.4,0.22,152.0,11.0,7,white
8.4,0.22,118.0,10.5,6,white
7.4,0.32,150.0,10.4,5,white
7.5,0.18,138.0,10.5,6,white
7.1,0.47,142.0,12.0,8,white
7.1,0.47,142.0,12.0,8,white
5.8,0.19,124.0,9.2,6,white
6.7,0.14,92.0,10.9,5,white
6.8,0.24,185.0,9.5,6,white
6.9,0.25,156.0,9.4,6,white
6.0,0.24,85.0,11.3,7,white
6.8,0.29,189.0,10.4,5,white
6.3,0.33,170.0,9.4,6,white
6.5,0.23,104.0,11.3,6,white
6.3,0.27,196.0,8.8,6,white
6.3,0.2,130.0,10.8,5,white
6.2,0.33,173.0,9.4,6,white
6.3,0.33,170.0,9.4,6,white
7.2,0.21,114.0,9.2,6,white
6.0,0.27,144.0,10.3,6,white
5.7,0.12,99.0,9.9,6,white
6.9,0.24,112.0,12.4,6,white
7.7,0.18,167.0,11.9,5,white
7.1,0.17,132.0,11.7,6,white
7.5,0.33,199.0,9.4,5,white
6.2,0.255,272.0,9.6,4,white
7.5,0.33,199.0,9.4,5,white
5.6,0.2,175.0,10.4,7,white
7.6,0.17,102.0,9.5,5,white
5.8,0.15,73.0,11.9,6,white
6.3,0.25,116.0,12.5,6,white
6.9,0.28,55.0,13.4,5,white
7.2,0.27,114.0,12.7,5,white
6.2,0.25,208.0,9.1,5,white
8.5,0.19,58.0,10.5,6,white
6.2,0.25,176.0,10.4,5,white
6.2,0.25,176.0,10.4,5,white
6.8,0.28,110.0,12.5,8,white
6.2,0.25,176.0,10.4,5,white
7.4,0.21,183.0,9.0,5,white
7.0,0.15,120.0,9.8,6,white
7.4,0.21,183.0,9.0,5,white
7.3,0.28,142.0,10.7,4,white
6.1,0.18,111.0,12.4,6,white
7.0,0.53,76.0,12.5,8,white
6.8,0.28,110.0,12.5,8,white
6.5,0.36,82.0,12.1,7,white
7.5,0.25,163.0,11.3,6,white
6.7,0.24,122.0,12.0,5,white
6.6,0.25,141.0,10.4,5,white
6.4,0.15,87.0,12.2,7,white
6.3,0.28,115.0,8.6,5,white
6.2,0.25,208.0,9.1,5,white
7.1,0.28,91.0,12.1,5,white
6.6,0.35,125.0,12.0,5,white
8.5,0.19,58.0,10.5,6,white
6.2,0.25,176.0,10.4,5,white
6.0,0.35,102.0,11.9,6,white
5.8,0.31,94.0,13.7,7,white
6.6,0.17,78.0,11.3,6,white
8.5,0.23,88.0,10.5,6,white
5.8,0.31,94.0,13.7,7,white
6.1,0.2,201.0,10.1,3,white
6.3,0.37,76.0,12.3,6,white
6.2,0.36,89.0,12.0,7,white
6.6,0.17,78.0,11.3,6,white
6.3,0.28,183.0,9.5,6,white
7.6,0.27,152.0,11.4,6,white
7.0,0.25,118.0,11.9,7,white
9.7,0.24,18.0,10.0,6,white
9.7,0.24,18.0,10.0,6,white
6.8,0.13,102.0,11.3,7,white
6.6,0.78,133.0,11.7,5,white
5.1,0.33,129.0,11.0,7,white
6.7,0.34,111.0,12.2,7,white
6.7,0.14,124.0,10.7,7,white
7.0,0.26,84.0,10.9,6,white
6.5,0.29,113.0,10.2,6,white
7.0,0.25,118.0,11.9,7,white
7.6,0.21,130.0,11.1,5,white
7.7,0.26,159.0,11.2,6,white
7.6,0.27,152.0,11.4,6,white
7.7,0.25,169.0,10.6,6,white
7.6,0.35,151.0,10.3,5,white
6.9,0.3,203.0,10.4,4,white
6.7,0.24,111.0,11.9,6,white
6.5,0.23,98.0,11.9,7,white
7.6,0.23,129.0,10.4,5,white
6.5,0.24,126.0,9.2,6,white
6.3,0.17,117.0,11.3,6,white
6.3,0.17,117.0,11.3,6,white
6.7,0.21,89.0,11.0,7,white
6.5,0.23,98.0,11.9,7,white
5.9,0.28,147.0,12.9,7,white
5.9,0.19,21.0,10.8,5,white
6.2,0.25,206.0,9.1,6,white
7.6,0.23,129.0,10.4,5,white
5.6,0.18,103.0,12.9,6,white
5.5,0.18,86.0,12.2,5,white
6.5,0.24,126.0,9.2,6,white
7.4,0.23,150.0,10.3,5,white
7.2,0.17,128.0,11.0,7,white
7.6,0.3,98.0,11.0,5,white
5.0,0.24,100.0,11.7,6,white
6.1,0.21,122.0,12.0,6,white
6.5,0.33,148.0,12.7,6,white
6.3,0.35,198.0,8.8,5,white
6.3,0.17,117.0,11.3,6,white
6.6,0.25,121.0,12.8,6,white
6.5,0.16,114.0,11.2,6,white
6.6,0.39,221.0,8.9,6,white
5.6,0.19,103.0,11.2,5,white
6.2,0.25,135.0,11.1,6,white
6.9,0.22,115.0,10.8,6,white
6.2,0.19,126.0,9.3,6,white
6.6,0.39,221.0,8.9,6,white
5.9,0.33,34.0,12.7,7,white
7.8,0.17,140.0,12.0,6,white
5.5,0.19,103.0,11.2,5,white
6.2,0.23,130.0,8.8,6,white
6.2,0.23,130.0,8.8,6,white
6.2,0.23,130.0,8.8,6,white
7.2,0.32,154.0,10.4,6,white
6.2,0.23,130.0,8.8,6,white
7.2,0.32,154.0,10.4,6,white
5.8,0.39,88.0,14.0,6,white
6.2,0.23,130.0,8.8,6,white
7.6,0.25,294.0,13.1,6,white
5.8,0.29,88.0,12.3,6,white
7.2,0.4,109.0,12.6,6,white
6.8,0.39,133.0,12.0,7,white
6.1,0.17,124.0,9.5,5,white
6.8,0.39,133.0,12.0,7,white
7.1,0.36,114.0,12.7,7,white
6.9,0.19,130.0,10.5,6,white
6.5,0.34,80.0,12.9,6,white
6.1,0.17,124.0,9.5,5,white
6.8,0.39,133.0,12.0,7,white
7.1,0.36,114.0,12.7,7,white
7.8,0.3,198.0,11.9,6,white
6.1,0.68,123.0,12.0,6,white
5.2,0.34,133.0,12.5,6,white
5.6,0.28,118.0,12.1,7,white
6.2,0.19,82.0,12.5,6,white
5.7,0.16,113.0,9.9,6,white
7.6,0.17,147.0,10.7,6,white
7.3,0.2,87.0,12.0,6,white
6.7,0.33,116.0,12.2,8,white
6.7,0.33,124.0,12.4,8,white
6.9,0.36,125.0,12.4,8,white
7.8,0.21,140.0,10.3,6,white
7.3,0.2,87.0,12.0,6,white
5.6,0.41,154.0,10.5,5,white
7.6,0.15,98.0,9.5,6,white
8.5,0.2,106.0,10.5,4,white
6.5,0.24,90.0,12.3,6,white
8.3,0.16,107.0,11.9,6,white
5.5,0.12,131.0,9.8,5,white
6.5,0.24,90.0,12.3,6,white
6.2,0.1,76.0,11.4,7,white
6.5,0.21,115.0,11.0,6,white
8.7,0.3,70.0,10.8,4,white
6.7,0.18,125.0,12.8,7,white
7.0,0.17,123.0,11.0,8,white
6.6,0.19,148.0,10.2,5,white
5.8,0.28,114.0,12.5,7,white
7.6,0.24,146.0,11.6,6,white
8.3,0.16,107.0,11.9,6,white
5.5,0.12,131.0,9.8,5,white
5.7,0.16,89.0,11.0,5,white
7.0,0.21,123.0,10.9,6,white
6.4,0.22,127.0,11.0,7,white
7.9,0.34,126.0,12.5,6,white
6.4,0.22,127.0,11.0,7,white
6.8,0.21,121.0,12.0,7,white
5.2,0.31,145.0,12.4,7,white
7.9,0.34,126.0,12.5,6,white
5.6,0.42,97.0,12.8,7,white
6.4,0.22,127.0,11.0,7,white
6.8,0.28,177.0,9.1,5,white
6.8,0.45,156.0,12.4,7,white
6.6,0.29,98.0,12.9,7,white
6.8,0.21,126.0,10.9,6,white
6.8,0.25,164.0,10.8,5,white
6.4,0.21,142.0,10.6,5,white
5.8,0.33,106.0,9.0,5,white
8.2,0.3,154.0,12.0,6,white
6.4,0.24,131.0,11.8,5,white
7.5,0.18,158.0,10.6,6,white
5.2,0.335,74.0,12.3,6,white
7.1,0.14,54.0,11.5,6,white
7.2,0.13,111.0,11.1,5,white
5.8,0.33,106.0,9.0,5,white
6.5,0.29,111.0,9.9,4,white
6.2,0.35,92.0,12.8,7,white
9.0,0.38,76.0,12.9,5,white
6.6,0.24,74.0,12.9,6,white
6.6,0.16,115.0,12.0,6,white
8.2,0.3,154.0,12.0,6,white
5.7,0.15,151.0,11.2,6,white
6.6,0.33,86.0,13.3,7,white
5.7,0.2,125.0,9.9,6,white
6.8,0.27,192.0,9.5,6,white
6.8,0.27,200.0,9.4,6,white
6.2,0.2,119.0,11.0,7,white
6.7,0.13,150.0,9.4,6,white
6.8,0.21,107.0,11.5,6,white
6.7,0.31,79.0,12.5,5,white
6.2,0.2,93.0,11.9,6,white
6.6,0.25,141.0,10.4,6,white
5.7,0.15,151.0,11.2,6,white
6.9,0.22,141.0,12.5,6,white
6.4,0.23,147.0,11.0,7,white
7.6,0.27,115.0,9.8,5,white
6.6,0.34,99.0,12.3,7,white
6.4,0.16,113.0,11.0,6,white
5.8,0.3,113.0,12.6,7,white
7.0,0.29,109.0,11.6,6,white
6.6,0.34,99.0,12.3,7,white
6.7,0.21,86.0,13.4,7,white
7.6,0.27,115.0,9.8,5,white
6.8,0.22,116.0,11.5,6,white
7.7,0.27,139.0,11.6,6,white
6.4,0.25,147.0,11.1,7,white
6.4,0.23,147.0,11.0,7,white
6.7,0.13,131.0,11.3,6,white
6.7,0.24,173.0,9.9,6,white
7.1,0.26,105.0,12.6,8,white
5.3,0.3,100.0,11.8,8,white
7.1,0.38,201.0,11.4,5,white
7.4,0.19,193.0,9.2,6,white
7.4,0.19,193.0,9.2,6,white
7.4,0.19,193.0,9.2,6,white
7.4,0.19,193.0,9.2,6,white
7.4,0.19,193.0,9.2,6,white
7.4,0.19,193.0,9.2,6,white
6.3,0.32,101.0,13.0,5,white
7.6,0.19,193.0,9.3,7,white
6.5,0.26,92.0,12.6,8,white
5.9,0.24,247.0,9.6,6,white
4.2,0.215,157.0,8.0,3,white
8.1,0.24,105.0,11.8,6,white
5.8,0.23,154.0,10.2,6,white
7.5,0.33,126.0,12.7,6,white
6.6,0.38,214.0,9.4,5,white
6.4,0.15,115.0,10.2,5,white
6.5,0.32,91.0,12.0,7,white
7.5,0.22,100.0,11.3,7,white
6.4,0.23,118.0,11.8,7,white
6.1,0.22,129.0,10.9,5,white
6.5,0.48,99.0,9.8,4,white
6.6,0.23,154.0,12.2,8,white
6.4,0.16,125.0,11.1,7,white
6.6,0.38,214.0,9.4,5,white
7.4,0.16,140.0,11.4,6,white
6.4,0.15,115.0,10.2,5,white
6.5,0.32,127.0,12.8,6,white
6.7,0.12,125.0,10.1,7,white
